3696;Клиника доктора Минутко Беляево;ул. Академика Арцимовича, д. 3Б;http://lookmedbook.ru/clinic/klinika-doktora-minutko-na-krzhizhanovskogo
3704;Клиника «Унисон»;Кутузовский проспект, 34/14;http://lookmedbook.ru/clinic/klinika-unison-na-kutuzovskom-prospekte
3710;Медицинский центр «Бест Клиник»;ул. Нижняя Красносельская, д. 15/17;http://lookmedbook.ru/clinic/best-klinik/medicinskiy-centr-best-klinik-mkrasnoselskaya
3711;Медицинский центр «Бест Клиник»;Ленинградское ш., д. 116;http://lookmedbook.ru/clinic/best-klinik/medicinskiy-centr-best-klinik-mrechnoy-vokzal
3719;Клиника «Медицина»;ул. Академика Анохина, д. 9;http://lookmedbook.ru/clinic/klinika-medicina-na-ul-akademika-anohina
3720;Центр Дикуля «Беляево»;ул. Миклухо-Маклая, д. 44А;http://lookmedbook.ru/clinic/centr-vidikulya/centr-vidikulya-belyaevo
3721;Центр Дикуля «Лосиный остров»;Ярославское ш., д. 116, корп. 1;http://lookmedbook.ru/clinic/centr-vidikulya/centr-vidikulya-losinyy-ostrov
3722;Центр Дикуля «Марьино»;Новочеркасский б-р, д. 55, корп. 2;http://lookmedbook.ru/clinic/centr-vidikulya/centr-vidikulya-marino
3749;Клиника «Блеск»;Красный проспект, д. 100;http://lookmedbook.ru/clinic/klinika-blesk-na-krasnom-prospekte0
3754;Клиника «Блеск»;Советская, д. 64;http://lookmedbook.ru/clinic/klinika-blesk-na-ul-sovetskaya0
3757;Клиника «Глобал Мед»;ул. Ломоносова, д. 55;http://lookmedbook.ru/clinic/klinika-global-med-na-ul-narymskaya1
3769;Медицинский центр XXI век;ул. Выборная, д. 89/2;http://lookmedbook.ru/clinic/medicinskiy-centr-XXI-vek-na-ul-vybornaya
3774;Репродуктивное здоровье+;ул. Ольги Жилиной, д. 73/2;http://lookmedbook.ru/clinic/reproduktivnoe-zdorove-na-ul-o-zhilinoy
3784;Клиника «СМ-Доктор»;ул. Кибальчича, д. 2, корп. 1;http://lookmedbook.ru/clinic/klinika-sm-doktor-na-ul-kibalchicha
3786;Клиника «МЕДЦЕНТРСЕРВИС»;ул. Пестеля, дом 11;http://lookmedbook.ru/clinic/klinika-medcentrservis-m-otradnoe
3788;Центр Дикуля;Улица, дом;http://lookmedbook.ru/clinic/centr-vidikulya
3816;Волобуев Ярослав Валерьевич;Ленинский пр-кт, дом 68/10;http://lookmedbook.ru/clinic/volobuev-yaroslav-valerevich
3817;Волобуев Ярослав Валерьевич;Воронцовские Пруды, д.3;http://lookmedbook.ru/clinic/volobuev-yaroslav-valerevich-mkaluzhskaya
3835;Аида;ул. Малая Никитская, д. 10, стр. 2;http://lookmedbook.ru/clinic/aida-na-ul-malaya-nikitskaya
3848;Центр Оксаны Волковой;ул. Писарева, д. 18;http://lookmedbook.ru/clinic/centr-oksany-volkovoy-na-ul-pisareva
3849;Центр Оксаны Волковой;ул. Съезжинская, д. 23;http://lookmedbook.ru/clinic/centr-oksany-volkovoy-na-ul-sezzhinskaya
3850;Центр Оксаны Волковой;ул. Таврическая, д. 37;http://lookmedbook.ru/clinic/centr-oksany-volkovoy-na-ul-tavricheskaya
3866;Реаклиник ;пр. Энгельса, д. 22;http://lookmedbook.ru/clinic/reaklinik-na-prospekte-engelsa
3872;ФГБУ «НИИ онкологии имени Петрова» Минздрава России;ул. Красного Текстильщика, д. 10-12В, 3 этаж;http://lookmedbook.ru/clinic/fgbu-nii-onkologii-im-nn-petrova-minzdrava-rossii-na-ul-krasnogo-tekstilschika
3873;ФГБУ «НИИ онкологии имени Петрова» Минздрава России;пос. Песочный, ул. Ленинградская, д. 68;http://lookmedbook.ru/clinic/fgbu-nii-onkologii-im-nn-petrova-minzdrava-rossii-v-pos-pesochnyy
3875;Клиника доктора;ул. Фурштатская, д. 20;http://lookmedbook.ru/clinic/klinika-doktora-voyta-na-ul-furshtatskaya-20
3878;Остеомед;ул. Исполкомская, д. 4-6;http://lookmedbook.ru/clinic/osteomed-m-pl-al-nevskogo
3879;Остеомед;ал. Поликарпова, д. 6, корп. 1;http://lookmedbook.ru/clinic/osteomed-m-pionerskaya
3880;Остеомед;пр. Юрия Гагарина, д. 14, корп. 6;http://lookmedbook.ru/clinic/osteomed-m-park-pobedy
3881;Остеомед;ул. Гжатская, д. 22, корп. 3;http://lookmedbook.ru/clinic/osteomed-m-akademicheskaya
3884;СМ-Клиника;пр-т Ударников, д. 19, корп. 1;http://lookmedbook.ru/clinic/sm-klinika-na-prospekte-udarnikov
3889;Клиника доктора Войта;ул. Фурштатская, д. 25;http://lookmedbook.ru/clinic/klinika-doktora-voyta-na-ul-furshtatskaya-25
3900;Диона;ул. Коллонтай, д. 41, корп. 1, 2 этаж;http://lookmedbook.ru/clinic/diona-na-prospekte-bolshevikov
3905;Династия;ул. Репищева, д. 13;http://lookmedbook.ru/clinic/dinastiya-na-ul-repischeva
3906;Династия;ул. Жуковского, д. 63;http://lookmedbook.ru/clinic/dinastiya-na-pl-aleksandra-nevskogo
3910;СМ-Клиника;Дунайский пр-т, д. 47;http://lookmedbook.ru/clinic/sm-klinika-na-dunayskom-prospekte-kupchino
3919;ФГБУ «НИИ онкологии имени Петрова» Минздрава России;Выборгское ш., д. 40А;http://lookmedbook.ru/clinic/fgbu-nii-onkologii-im-nn-petrova-minzdrava-rossii-na-vyborgskom-shosse
3931;Альтермед;Ленинский пр-т, д.123А, литер Б;http://lookmedbook.ru/clinic/altermed-na-leninskom-prospekte
3932;Альтермед;ул. Ленсовета, д. 88;http://lookmedbook.ru/clinic/altermed-na-m-zvezdnaya
3933;Альтермед;Проспект пятилеток, д. 6, корп. 1;http://lookmedbook.ru/clinic/altermed-na-prospekte-bolshevikov
3934;Альтермед;пр-т Энгельса, д. 139/21;http://lookmedbook.ru/clinic/altermed-na-prospekte-prosvescheniya
3944;Клиника семейного здоровья Знаменской;ул. Вс. Вишневского, д. 10;http://lookmedbook.ru/clinic/klinika-semeynogo-zdorovya-s-znamenskoy
3955;Медикал Он Груп;Товарищеский пр-т, д. 32, корп. 1;http://lookmedbook.ru/clinic/medikal-on-grup-na-m-ulica-dybenko
3959;Медикал Он Груп;Богатырский пр-т, д. 25, корп. 1;http://lookmedbook.ru/clinic/medikal-on-grup-na-komendantskom-prospekte
3964;Петроградский;ул. Ивана Черных, д. 29;http://lookmedbook.ru/clinic/petrogradskiy-na-ul-ivana-chernyh
3966;Петроградский;ул. Типанова, д. 12А;http://lookmedbook.ru/clinic/petrogradskiy-na-ul-tipanova
3967;Медицинский;пр. Энгельса, д. 93;http://lookmedbook.ru/clinic/medicinskiy-centr-goroda-na-pr-engelsa
3979;Наран;пр. Просвещения, д. 33, корп. 1;http://lookmedbook.ru/clinic/naran-sankt-peterburg-na-prospekte-prosvescheniya
3998;Сеть стоматологических клиник «ЭКСПЕРТ»;Ленинский проспект, д. 99;http://lookmedbook.ru/clinic/set-stomatologicheskih-klinik-ekspert-na-leninskom-prospekte
3999;Сеть стоматологических клиник «ЭКСПЕРТ»;ул. Островитянова, д. 5;http://lookmedbook.ru/clinic/set-stomatologicheskih-klinik-ekspert-na-ul-ostrovityanova
4000;Сеть стоматологических клиник «ЭКСПЕРТ»;ул. Профсоюзная, д.20/9;http://lookmedbook.ru/clinic/set-stomatologicheskih-klinik-ekspert-na-ul-profsoyuznaya-20
4001;Сеть стоматологических клиник «ЭКСПЕРТ»;ул. Профсоюзная, д. 113, корп. 2;http://lookmedbook.ru/clinic/set-stomatologicheskih-klinik-ekspert-na-ul-profsoyuznaya-113
4011;Европейский медицинский центр;Орловский пер., д. 7;http://lookmedbook.ru/clinic/evropeyskiy-medicinskiy-centr-v-orlovskom-per
4012;Европейский медицинский центр;Спиридоньевский пер., д. 5;http://lookmedbook.ru/clinic/evropeyskiy-medicinskiy-centr-v-spiridonevskom-per
4020;Belgravia Dental Studio;Пр. Мира, д. 36, стр. 1;http://lookmedbook.ru/clinic/Belgravia-Dental-Studio-na-prospekte-mira
4023;Сеть стоматологических клиник «ЭКСПЕРТ»;ул. Гарибальди, д. 6;http://lookmedbook.ru/clinic/set-stomatologicheskih-klinik-ekspert-na-ul-garibaldi
4034;Авис;ул. Большая Дмитровка, д. 9, стр. 9;http://lookmedbook.ru/clinic/avis-na-ul-bolshaya-dmitrovka
4041;Герпетический центр;Мичуринский пр-т, д. 21Б;http://lookmedbook.ru/clinic/gerpeticheskiy-centr-na-michurinskom-prospekte
4044;Дента-Эль;ул. Южнобутовская, д. 8;http://lookmedbook.ru/clinic/denta-el-na-bulvare-adm-ushakova
4058;Институт детской и взрослой неврологии имени Святителя Луки;ул. Академика Анохина, д. 9;http://lookmedbook.ru/clinic/institut-detskoy-i-vzrosloy-nevrologii-im-svyatitelya-luki
4066;Центр восстановления зрения;ул. Россолимо, д. 11А;http://lookmedbook.ru/clinic/centr-vosstanovleniya-zreniya-na-ul-rossolimo
4089;АМД лаборатории;ул. Гиляровского, д. 57;http://lookmedbook.ru/clinic/amd-laboratorii-na-prospekte-mira0
4098;Медскан.рф;ул. Нижегородская, д. 83, стр. 1;http://lookmedbook.ru/clinic/medskanrf0
4100;Медскан.рф;д. Глухово, ул. Советская, д. 8;http://lookmedbook.ru/clinic/medskanrf-na-ilinskom-shosse0
4101;Медскан.рф;Ленинградское ш., д. 47А;http://lookmedbook.ru/clinic/medskanrf-na-leningradskom-shosse
4105;Поликлиника.ру;1-ый Кожуховский пр-д, д. 9;http://lookmedbook.ru/clinic/poliklinikaru-na-avtozavodskoy0
4108;Поликлиника.ру;1-й Смоленский пер., д. 17, стр. 3;http://lookmedbook.ru/clinic/poliklinikaru-m-smolenskaya
4109;Поликлиника.ру;ул. Таганская, д. 32/1, стр. 17;http://lookmedbook.ru/clinic/poliklinikaru-m-taganskaya
4111;Поликлиника.ру;Столярный пер., д. 7, корп. 2;http://lookmedbook.ru/clinic/poliklinikaru-m-ulica-1905-goda0
4114;Поликлиника.ру;ул. Дорожная, д. 32, корп. 1;http://lookmedbook.ru/clinic/poliklinikaru-m-ul-akademika-yangelya1
4118;Спектра;ул. Герасима Курина, д. 16;http://lookmedbook.ru/clinic/spektra-na-ul-kurina
4128;Дентал Фэнтези;Ленинградское ш., д. 92А;http://lookmedbook.ru/clinic/dental-fentezi-na-m-botanicheskiy-sad
4133;Дентал Фэнтези;пр-т Мира, д. 36, стр.1;http://lookmedbook.ru/clinic/dental-fentezi-na-prospekte-mira0
4139;Витбиомед+;Новоясеневский пр-т, д. 25;http://lookmedbook.ru/clinic/vitbiomed-na-novoyasenevskom-prospekte0
4143;Витбиомед+;ул. Академика Пилюгина, д. 14, корп. 2;http://lookmedbook.ru/clinic/vitbiomed-na-ul-akademika-pilyugina1
4207;Группа клиник «Дезир»;Московский пр-т, д. 143;http://lookmedbook.ru/clinic/gruppa-klinik-dezir-na-moskovskom-prospekte
4254;Остеомед Крестовский остров;пр. Морской, д. 15;http://lookmedbook.ru/clinic/osteomed-m-krestovskiy-ostrov
4263;Психологический кабинет;наб. реки Фонтанки, д. 15;http://lookmedbook.ru/clinic/psihologicheskiy-kabinet-st-metro-gostinyy-dvor-nevskiy-prospekt0
4264;Психологический кабинет;ул. Большая Разночинная, д. 25А;http://lookmedbook.ru/clinic/psihologicheskiy-kabinet-st-metro-chkalovskaya
4266;Психотерапевтический прием;Загородный пр-т, д. 29;http://lookmedbook.ru/clinic/psihoterapevticheskiy-priem-na-zagorodnom-prospekte
4280;СМТ/Современные медицинские технологии;Московский пр-т, д. 22;http://lookmedbook.ru/clinic/smtsovremennye-medicinskie-tehnologii-na-moskovskom-prospekte
4282;СМТ/Современные медицинские технологии;пр-т Римского-Корсакова, д. 87;http://lookmedbook.ru/clinic/smtsovremennye-medicinskie-tehnologii-na-prospekte-rimskogo-korsakova0
4322;CMD Рязанский проспект;Рязанский пр-т, д. 38;http://lookmedbook.ru/clinic/CMD-ryazanskiy-prospekt0
4331;Dr. Kramar;Малый Ивановский пер., д. 11/6, стр. 1;http://lookmedbook.ru/clinic/Dr-Kramar0
4359;Академия стоматологии;Ленинский проспект, д. 99;http://lookmedbook.ru/clinic/akademiya-stomatologii-na-leninskom-prospekte
4384;Авис;ул. Гурьянова, д. 55;http://lookmedbook.ru/clinic/avis-na-ul-guryanova0
4400;Клиника Столица;Ленинский пр-т, д. 90;http://lookmedbook.ru/clinic/klinika-stolica-na-leninskom-90
4414;Поликлиника.ру;ул. Новая Басманная, д. 10, стр. 1;http://lookmedbook.ru/clinic/poliklinikaru-m-krasnye-vorota0
4450;Европейский медицинский центр;ул. Щепкина, д. 35;http://lookmedbook.ru/clinic/evropeyskiy-medicinskiy-centr-na-ul-schepkina
4473;Лечебно-диагностический центр томографии имени Пирогова;ул. Садовая-Спасская, д. 22/49, стр. 3;http://lookmedbook.ru/clinic/lechebno-diagnosticheskiy-centr-tomografii-imeni-ni-pirogova1
4493;Клиника имени Святослава Федорова;ул. Садовая-Самотечная, д. 16, стр. 1;http://lookmedbook.ru/clinic/klinika-im-svyatoslava-fedorova0
4496;Кабинет психолога-сексолога психотерапевта Ларисы Майнали;улица Большая Ордынка, дом 19, стр.2;http://lookmedbook.ru/clinic/kabinet-psihologa-seksologa-psihoterapevta-larisy-maynali
4509;Дента-Эль;ул. Сергия Радонежского, д. 5/2, стр. 1;http://lookmedbook.ru/clinic/denta-el-na-m-ploschad-ilicha0
4531;Сеть стоматологических клиник «ЭКСПЕРТ»;ул. Академика Анохина, д. 9;http://lookmedbook.ru/clinic/set-stomatologicheskih-klinik-ekspert-na-ul-akademika-anohina0
4547;Неболит;Ленинский пр-т, д. 66;http://lookmedbook.ru/clinic/nebolit-leninskiy-pr
4551;Клиника Семейная;Госпитальная пл., д. 2, стр. 1;http://lookmedbook.ru/clinic/semeynaya-klinika-hirurgicheskaya-klinika0
4567;Евромед А+;ул. Б. Марфинская, д. 4;http://lookmedbook.ru/clinic/evromed-a-na-ul-b-marfinskaya
4577;Центр восстановления зрения;ул. Лобачевского, д. 108;http://lookmedbook.ru/clinic/centr-vosstanovleniya-zreniya-na-ul-lobachevskogo0
4618;АвроМед;с. Немчиновка, Советский пр-т, д. 106;http://lookmedbook.ru/clinic/avromed-v-s-nemchinovka0
4631;ПЭТ-Технолоджи;Иваньковское ш., д. 3;http://lookmedbook.ru/clinic/pet-tehnolodzhi-na-ivankovskom-shosse0
4635;Московский центр МРТ;ул. Нижегородская, д. 32;http://lookmedbook.ru/clinic/moskovskiy-centr-mrt-na-ul-nizhegorodskaya0
4639;Клиника красоты и здоровья Анатомия;ул.Спартаковская, д. 24;http://lookmedbook.ru/clinic/anatomiya-klinika-krasoty-i-zdorovya
4640;МЦИК имени Ходановой;ул. Давыдковская, д. 6;http://lookmedbook.ru/clinic/mcik-im-rn-hodanovoy
4658;Стопартроз.ру;Симферопольский б-р, д. 17, корп. 1;http://lookmedbook.ru/clinic/stopartrozru
4731;ЛДЦ томографии имени Пирогова;ул. Садовая-Спасская, д. 22/49, стр. 3;http://lookmedbook.ru/clinic/ldc-tomografii-imeni-ni-pirogova
4741;МЦ;ул. Перерва, д. 52, стр. 1;http://lookmedbook.ru/clinic/mc-v-marino-na-ul-pererva0
4771;ГлавВрач;ул. Октябрьский Бульвар, д. 5;http://lookmedbook.ru/clinic/glavvrach-v-g-korolev0
4784;Мама Папа Я;Октябрьский пр-т, д. 141;http://lookmedbook.ru/clinic/mama-papa-ya
4796;Медвитро;ул. Зверева, д. 4;http://lookmedbook.ru/clinic/medvitro-na-ul-zvereva
4809;Киндер-Мед;ул. Молодежная, мкр. Новокуркино, д. 74;http://lookmedbook.ru/clinic/kinder-med-na-ul-molodezhnaya
4811;Киндер-Мед;ул. Панфилова, д. 1;http://lookmedbook.ru/clinic/kinder-med-na-ul-panfilova0
4835;Нарус;ул. Дружбы, д. 1Б;http://lookmedbook.ru/clinic/narus-na-ul-druzhby0
4861;Клиника «МЕДЦЕНТРСЕРВИС»;Ул. Митинская, дом 28, корп. 3 ;http://lookmedbook.ru/clinic/klinika-medcentrservis-m-mitino
4914;Центр нейропсихологической коррекции «Ох уж эти детки»;Северный б-р, д. 3, корп. 1;http://lookmedbook.ru/clinic/centr-neyropsihologicheskoy-korrekcii-oh-uzh-eti-detki-otradnoe5
4926;Отделение нейропсихологической реабилитации взрослых «Больше чем детки» ;Озерковская наб., д. 22/24;http://lookmedbook.ru/clinic/otdelenie-neyropsihologicheskoy-reabilitacii-vzroslyh-bolshe-chem-detki-novokuzneckaya0
4955;Центр лечения сколиоза имени Шрот;ул. Азовская, д. 24, корп. 2;http://lookmedbook.ru/clinic/centr-lecheniya-skolioza-im-kshrot1
4980;Doc+;ул. Нижняя Первомайская, д. 44;http://lookmedbook.ru/clinic/Doc-na-ul-nizhnyaya-pervomayskaya
4981;Doc+;ул. Бауманская, д. 11;http://lookmedbook.ru/clinic/Doc-na-ul-baumanskaya
5021;ВитаДент;ул. Малыгина, д. 3, стр. 2;http://lookmedbook.ru/clinic/vitadent-na-ul-malygina
5056;Стоматологическая клиника Богуславского;Тишинская пл., д. 1, стр. 1;http://lookmedbook.ru/clinic/stomatologicheskaya-klinika-dboguslavskogo-na-tishinke
5067;Beauty Line;ул. Поклонная, д. 6;http://lookmedbook.ru/clinic/Beauty-Line-m-kutuzovskaya
5068;Beauty Line;ул. Никольская, д. 10;http://lookmedbook.ru/clinic/Beauty-Line-m-lubyanka
5069;Beauty Line;Лубянский пр-д, д. 27/1;http://lookmedbook.ru/clinic/Beauty-Line-m-kitay-gorod
5070;Belgravia Dental Studio;Ленинградское ш., д. 92А;http://lookmedbook.ru/clinic/Belgravia-Dental-Studio-na-m-rechnoy-vokzal
5072;Dr. Vita;г. Московский, ул. Бианки, д.2, к. 2;http://lookmedbook.ru/clinic/Dr-Vita
5105;Кабинет психолога-сексолога психотерапевта Ларисы Майнали;ул. Щербаковская, д.11;http://lookmedbook.ru/clinic/kabinet-psihologa-seksologa-psihoterapevta-larisy-maynali-msemenovskaya
5106;Клиника «МРТ-24»;ул.Орджоникидзе, д.11, стр.10;http://lookmedbook.ru/clinic/klinika-mrt-24-leninskiy-prospekt
